town_code;town_name;state_code;district_code;sub_district_code
802534;Talala (M);24;479;3834
802535;Veraval (M + OG);24;479;3835
802535;Veraval (M);24;479;3835
802536;Sutrapada (M);24;479;3836
802537;Kodinar (M);24;479;3837
802538;Una (M);24;479;3838
802539;Babra (M);24;480;3840
802540;Lathi (M);24;480;3841
802541;Damnagar (M);24;480;3841
802542;Amreli (M + OG);24;480;3843
802542;Amreli (M);24;480;3843
802543;Bagasara (M);24;480;3844
802544;Chalala (M);24;480;3845
802545;Savarkundla (M);24;480;3846
802546;Jafrabad (M);24;480;3848
802547;Rajula (M);24;480;3849
802548;Botad (M);24;481;3850
802549;Vallabhipur (M);24;481;3851
802550;Gadhada (M);24;481;3852
802551;Bhavnagar (M Corp. + OG);24;481;3854
802551;Bhavnagar (M Corp.);24;481;3854
802552;Sihor (M);24;481;3856
802553;Gariadhar (M);24;481;3857
802554;Palitana (M);24;481;3858
802555;Talaja (M);24;481;3859
802556;Alang-Sosiya (INA);24;481;3859
802557;Mahuva (M + OG);24;481;3860
802557;Mahuva (M);24;481;3860
802558;Sojitra (M);24;482;3862
802559;Umreth (M);24;482;3863
802560;Boriavi (M);24;482;3864
802561;Ode (M);24;482;3864
802562;Anand (M + OG);24;482;3864
802562;Anand (M);24;482;3864
802563;Vallabh Vidyanagar (M);24;482;3864
802564;Karamsad (M);24;482;3864
802565;Vithal Udyognagar (INA);24;482;3864
802566;Petlad (M);24;482;3865
802567;Khambhat (M + OG);24;482;3866
802567;Khambhat (M);24;482;3866
802568;Borsad (M);24;482;3867
802569;Vasna Borsad (INA);24;482;3867
802570;Anklav (M);24;482;3868
802571;Kapadvanj (M);24;483;3869
802572;Balasinor (M);24;483;3871
802573;Kathlal (M);24;483;3872
802574;Mehmedabad (M);24;483;3873
802575;Kheda (M);24;483;3874
802576;Nadiad (M + OG);24;483;3876
802576;Nadiad (M);24;483;3876
802577;Chaklasi (M);24;483;3876
802578;Kanjari (M);24;483;3876
802579;Mahudha (M);24;483;3877
802580;Thasra (M);24;483;3878
802581;Dakor (M + OG);24;483;3878
802581;Dakor (M);24;483;3878
802582;Santrampur (M);24;484;3881
802583;Lunawada (M);24;484;3882
802584;Shehera (M);24;484;3883
802585;Godhra (M);24;484;3885
802586;Kalol (M + OG);24;484;3886
802586;Kalol (M);24;484;3886
802587;Kalol (INA);24;484;3886
802588;Halol (M + OG);24;484;3888
802588;Halol (M);24;484;3888
802589;Jhalod (M);24;485;3891
802590;Dohad (M + OG);24;485;3893
802590;Dohad (M);24;485;3893
802591;Devgadbaria (M);24;485;3895
802592;Savli (M);24;486;3897
802593;Nandesari (INA);24;486;3898
802594;Petro-Chemical Complex (INA);24;486;3898
802595;GSFC Complex (INA);24;486;3898
802596;Vadodara (M Corp. + OG);24;486;3898
802596;Vadodara (M Corp.);24;486;3898
802597;Por-Ramangamdi (INA);24;486;3898
802598;Vaghodia (INA);24;486;3899
802599;Chhota Udaipur (M);24;486;3901
802600;Dabhoi (M);24;486;3905
802601;Padra (M + OG);24;486;3906
802601;Padra (M);24;486;3906
802602;Karjan (M);24;486;3907
802603;Rajpipla (M);24;487;3910
802604;Jambusar (M);24;488;3913
802605;Amod (M);24;488;3914
802606;Bharuch (INA);24;488;3916
802607;Bharuch (M);24;488;3916
802608;Anklesvar (M + OG);24;488;3918
802608;Anklesvar (M);24;488;3918
802609;Anklesvar (INA);24;488;3918
802610;Panoli (INA);24;488;3918
802611;Valia - Jhagadia (GNFC Scooter Project Area) (INA);24;488;3920
802612;Valia (Naldhari) (INA);24;488;3920
802613;Saputara (NA);24;489;3921
802614;Navsari (M + OG);24;490;3922
802614;Navsari (M);24;490;3922
802615;Vijalpor (M);24;490;3923
802616;Gandevi (M);24;490;3924
802617;Bilimora (M);24;490;3924
802618;Valsad (M + OG);24;491;3927
802618;Valsad (M);24;491;3927
802619;Valsad (INA);24;491;3927
802620;Dharampur (M);24;491;3928
802621;Pardi (M);24;491;3929
802622;Vapi (M);24;491;3929
802623;Vapi (INA);24;491;3929
802624;Sarigam (INA);24;491;3931
802625;Umbergaon (M);24;491;3931
802626;Umbergaon (INA);24;491;3931
802627;Tarsadi (M);24;492;3933
802628;Mandvi (M);24;492;3935
802629;Surat (M Corp.) (Part);24;492;3937
802629;Surat (M Corp. + OG) (Part);24;492;3938
802629;Surat (M Corp.) (Part);24;492;3938
802630;Hajira (INA);24;492;3938
802631;Magdalla (INA);24;492;3938
802632;Sachin (INA);24;492;3938
802633;Kansad (M);24;492;3938
802634;Bardoli (M);24;492;3940
802635;Songadh (M);24;493;3944
802636;Vyara (M);24;493;3945
802637;Diu (M CI);25;494;3947
802638;Daman (M CI);25;495;3948
802639;Silvassa (M CI);26;496;3949
802640;Talode (M Cl);27;497;3952
802641;Shahade (M Cl);27;497;3953
802642;Nandurbar (M Cl);27;497;3954
802643;Nawapur (M Cl);27;497;3955
802644;Shirpur-Warwade (M Cl) ;27;498;3956
802645;Dondaicha-Warwade(M Cl) ;27;498;3957
802646;Dhule (M Corp.) ;27;498;3959
802647;Chopda (M Cl) ;27;499;3960
802648;Yawal (M Cl) ;27;499;3961
802649;Faizpur (M Cl);27;499;3961
802650;Savda (M Cl) ;27;499;3962
802651;Raver (M Cl) ;27;499;3962
802652;Bhusawal (M Cl) ;27;499;3965
802653;Jalgaon (M Corp.);27;499;3966
802654;Erandol (M Cl);27;499;3967
802655;Dharangaon (M Cl) ;27;499;3968
802656;Amalner (M Cl) ;27;499;3969
802657;Parola (M Cl);27;499;3970
802658;Bhadgaon (M Cl);27;499;3971
802659;Chalisgaon(M Cl);27;499;3972
802660;Pachora (M Cl) ;27;499;3973
802661;Jamner (M Cl) ;27;499;3974
802662;Jalgaon (Jamod) (M Cl);27;500;3975
802663;Shegaon (M Cl);27;500;3977
802664;Nandura (M Cl + OG);27;500;3978
802664;Nandura (M Cl);27;500;3978
802665;Malkapur (M Cl);27;500;3979
802666;Khamgaon (M Cl);27;500;3981
802667;Mehkar (M Cl);27;500;3982
802668;Chikhli (M Cl);27;500;3983
802669;Buldana (M Cl);27;500;3984
802670;Deulgaon Raja (M Cl);27;500;3985
802671;Sindkhed Raja (M Cl);27;500;3986
802672;Lonar (M Cl);27;500;3987
802673;Telhara (M Cl);27;501;3988
802674;Akot (M Cl);27;501;3989
802675;Balapur (M Cl);27;501;3990
802676;Akola (M Corp.);27;501;3991
802677;Murtijapur (M Cl);27;501;3992
802678;Patur (M Cl);27;501;3993
802679;Mangrulpir (M Cl);27;502;3996
802680;Karanja (M Cl);27;502;3997
802681;Washim (M Cl);27;502;3999
802682;Risod (M Cl);27;502;4000
802683;Chikhaldara (M Cl) ;27;503;4002
802684;Anjangaon (M Cl);27;503;4003
802685;Achalpur (M Cl);27;503;4004
802686;Chandurbazar (M Cl);27;503;4005
802687;Morshi (M Cl);27;503;4006
802688;Warud (M Cl);27;503;4007
802689;Shendurjana (M Cl);27;503;4007
802690;Amravati (M Corp.);27;503;4009
802691;Daryapur Banosa (M Cl) ;27;503;4011
802692;Chandur Railway (M Cl);27;503;4013
802693;Dattapur Dhamangaon (M Cl);27;503;4014
802694;Arvi (M Cl);27;504;4017
802695;Sindi (M Cl);27;504;4018
802696;Wardha (M Cl);27;504;4019
802697;Pulgaon (M Cl);27;504;4020
802698;Deoli (M Cl);27;504;4020
802699;Hinganghat (M Cl);27;504;4021
802700;Mowad (M Cl);27;505;4023
802701;Narkhed (M Cl);27;505;4023
802702;Katol (M Cl);27;505;4024
802703;Kalameshwar (M Cl) ;27;505;4025
802704;Mohpa (M Cl);27;505;4025
802705;Savner (M Cl);27;505;4026
802706;Khapa (M Cl);27;505;4026
802707;Ramtek (M Cl);27;505;4028
802708;Kamptee (M Cl);27;505;4030
802709;Kamptee (CB);27;505;4030
802710;Nagpur (M Corp.);27;505;4032
802711;Umred (M Cl);27;505;4034
802712;Tumsar (M Cl);27;506;4037
802713;Bhandara (M Cl);27;506;4039
802714;Pauni (M Cl);27;506;4042
802715;Tirora (M Cl);27;507;4044
802716;Gondiya (M Cl);27;507;4046
802717;Desaiganj (M Cl);27;508;4052
802718;Gadchiroli (M Cl);27;508;4057
802719;Warora (M Cl);27;509;4064
802720;Brahmapuri (M Cl);27;509;4067
802721;Bhadravati (M Cl);27;509;4070
802722;Chandrapur (M Cl);27;509;4071
802723;Mul (M Cl);27;509;4072
802724;Ballarpur (M Cl);27;509;4074
802725;Rajura (M Cl);27;509;4077
802726;Ner (M Cl);27;510;4079
802727;Yavatmal (M Cl);27;510;4082
802728;Darwha (M Cl);27;510;4083
802729;Digras (M Cl);27;510;4084
802730;Pusad (M Cl);27;510;4085
802731;Umarkhed (M Cl);27;510;4086
802732;Ghatanji (M Cl);27;510;4089
802733;Pandharkaoda (M Cl);27;510;4090
802734;Wani (M Cl);27;510;4094
802735;Kinwat (M Cl);27;511;4096
802736;Hadgaon (M Cl);27;511;4098
802737;Nanded Waghala (M Corp.);27;511;4100
802738;Mudkhed (M Cl);27;511;4101
802739;Bhokar (M Cl);27;511;4102
802740;Peth Umri (M Cl);27;511;4103
802741;Dharmabad (M Cl);27;511;4104
802742;Kundalwadi (M Cl);27;511;4105
802743;Biloli (M Cl);27;511;4105
802744;Loha (M Cl);27;511;4107
802745;Kandhar (M Cl);27;511;4108
802746;Mukhed (M Cl);27;511;4109
802747;Deglur (M Cl);27;511;4110
802748;Hingoli (M Cl);27;512;4112
802749;Kalamnuri (M Cl);27;512;4114
802750;Basmath (M Cl);27;512;4115
802751;Sailu (M Cl);27;513;4116
802752;Jintur (M Cl);27;513;4117
802753;Parbhani (M Cl);27;513;4118
802754;Manwath (M Cl);27;513;4119
802755;Pathri (M Cl);27;513;4120
802756;Sonpeth (M Cl);27;513;4121
802757;Gangakhed (M Cl);27;513;4122
802758;Purna (M Cl);27;513;4124
802759;Bhokardan (M Cl);27;514;4125
802760;Jalna (M Cl);27;514;4127
802761;Ambad (M Cl);27;514;4129
802762;Partur (M Cl);27;514;4131
802763;Kannad (M Cl);27;515;4133
802764;Sillod (M Cl);27;515;4135
802765;Aurangabad (M Corp.);27;515;4137
802766;Aurangabad (CB);27;515;4137
802767;Khuldabad (M Cl);27;515;4138
802768;Vaijapur (M Cl);27;515;4139
802769;Gangapur (M Cl);27;515;4140
802770;Paithan (M Cl);27;515;4141
802771;Satana (M Cl);27;516;4145
802772;Malegaon (M Corp. + OG);27;516;4146
802772;Malegaon (M Corp.);27;516;4146
802773;Nandgaon (M Cl);27;516;4147
802774;Manmad (M Cl);27;516;4147
802775;Trimbak (M Cl);27;516;4151
802776;Nashik (M Corp.);27;516;4152
802777;Deolali (CB);27;516;4152
802778;Bhagur (M Cl);27;516;4152
802779;Igatpuri (M Cl);27;516;4153
802780;Sinnar (M Cl);27;516;4154
802781;Yevla (M Cl);27;516;4156
802782;Dahanu (M Cl);27;517;4158
802783;Jawhar (M Cl);27;517;4160
802784;Palghar (M Cl);27;517;4163
802785;Vasai-Virar City (M Corp);27;517;4164
802786;Mira-Bhayandar (M Corp.);27;517;4165
802787;Thane (M Corp.);27;517;4165
802788;Navi Mumbai (M Corp.);27;517;4165
802789;Bhiwandi Nizampur (M Corp.);27;517;4166
802790;Kalyan-Dombivli (M Corp.);27;517;4168
802791;Ulhasnagar (M Corp.);27;517;4169
802792;Badlapur (M Cl);27;517;4170
802793;Ambarnath(M Cl);27;517;4170
802794;Greater Mumbai (M Corp.) (Part);27;518;99999
802794;Greater Mumbai (M Corp.) (Part);27;519;99999
802795;Uran (M Cl);27;520;4172
802796;Panvel (M Cl);27;520;4173
802797;Matheran (M Cl);27;520;4174
802798;Karjat (M Cl);27;520;4174
802799;Khopoli (M Cl);27;520;4175
802800;Pen (M Cl);27;520;4176
802801;Alibag (M Cl);27;520;4177
802802;Murud Janjira (M Cl);27;520;4178
802803;Roha Ashtami (M Cl);27;520;4179
802804;Shrivardhan (M Cl);27;520;4183
802805;Mahad (M Cl);27;520;4185
802806;Junnar (M Cl);27;521;4187
802807;Shirur (M Cl);27;521;4189
802808;Alandi (M Cl);27;521;4190
802809;Talegaon Dabhade (M Cl);27;521;4191
802810;Lonavala (M Cl);27;521;4191
802811;Pimpri Chinchwad (M Corp.);27;521;4193
802812;Dehu Road (CB);27;521;4193
802813;Pune (CB);27;521;4194
802814;Pune (M Corp.);27;521;4194
802815;Kirkee (CB);27;521;4194
802816;Daund (M Cl);27;521;4195
802817;Sasvad (M Cl);27;521;4196
802818;Jejuri (M Cl);27;521;4196
802819;Bhor (M Cl);27;521;4198
802820;Baramati (M Cl);27;521;4199
802821;Indapur (M Cl);27;521;4200
802822;Sangamner (M Cl);27;522;4202
802823;Kopargaon (M Cl);27;522;4203
802824;Shirdi (NP);27;522;4204
802825;Rahta Pimplas (M Cl);27;522;4204
802826;Shrirampur (M Cl);27;522;4205
802827;Pathardi (M Cl);27;522;4208
802828;Ahmadnagar (M Corp.);27;522;4209
802829;Ahmadnagar (CB);27;522;4209
802830;Rahuri (M Cl);27;522;4210
802831;Deolali Pravara (M Cl);27;522;4210
802832;Shrigonda (M Cl);27;522;4212
802833;Georai (M Cl);27;523;4218
802834;Manjlegaon (M Cl);27;523;4219
802835;Bid (M Cl);27;523;4221
802836;Kaij (NP);27;523;4222
802837;Dharur (M Cl);27;523;4223
802838;Parli (M Cl);27;523;4224
802839;Ambejogai (M Cl);27;523;4225
802840;Latur (M Cl);27;524;4226
802841;Ahmadpur (M Cl);27;524;4228
802842;Ausa (M Cl);27;524;4232
802843;Nilanga (M Cl);27;524;4233
802844;Udgir (M Cl);27;524;4235
802845;Paranda (M Cl);27;525;4236
802846;Bhum (M Cl) ;27;525;4237
802847;Kalamb (M Cl);27;525;4239
802848;Osmanabad (M Cl);27;525;4240
802849;Tuljapur (M Cl);27;525;4241
802850;Naldurg (M Cl);27;525;4241
802851;Murum (M Cl);27;525;4243
802852;Umarga (M Cl);27;525;4243
802853;Karmala (M Cl);27;526;4244
802854;Kurduvadi (M Cl);27;526;4245
802855;Barshi (M Cl);27;526;4246
802856;Solapur (M Corp.) ;27;526;4247
802857;Pandharpur (M Cl);27;526;4249
802858;Sangole (M Cl);27;526;4251
802859;Mangalvedhe (M Cl);27;526;4252
802860;Akkalkot (M Cl);27;526;4254
802861;Maindargi (M Cl);27;526;4254
802862;Dudhani (M Cl);27;526;4254
802863;Mahabaleshwar (M Cl);27;527;4255
802864;Panchgani (M Cl);27;527;4255
802865;Wai (M Cl);27;527;4256
802866;Phaltan (M Cl);27;527;4258
802867;Mhaswad (M Cl);27;527;4259
802868;Rahimatpur (M Cl);27;527;4261
802869;Satara (M Cl);27;527;4262
802870;Karad (M Cl);27;527;4265
802871;Malkapur (NP);27;527;4265
802872;Dapoli Camp (NP) ;27;528;4267
802873;Khed (M Cl);27;528;4268
802874;Chiplun (M Cl);27;528;4269
802875;Ratnagiri (M Cl);27;528;4271
802876;Rajapur (M Cl);27;528;4274
802877;Kankavli (NP);27;529;4277
802878;Malwan (M Cl);27;529;4278
802879;Vengurla (M Cl);27;529;4279
802880;Sawantwadi (M Cl);27;529;4281
802881;Malkapur (M Cl);27;530;4283
802882;Panhala (M Cl);27;530;4284
802883;Vadgaon Kasba (M Cl);27;530;4285
802884;Ichalkaranji (M Cl);27;530;4285
802885;Jaysingpur (M Cl);27;530;4286
802886;Kurundvad (M Cl);27;530;4286
802887;Kolhapur (M Corp.);27;530;4287
802888;Kagal (M Cl);27;530;4290
802889;Murgud (M Cl);27;530;4290
802890;Gadhinglaj (M Cl);27;530;4293
802891;Uran Islampur (M Cl);27;531;4296
802892;Ashta (M Cl);27;531;4296
802893;Vita (M Cl);27;531;4299
802894;Tasgaon (M Cl);27;531;4301
802895;Sangli Miraj Kupwad (M Corp.);27;531;4302
802896;Adilabad (M);28;532;4306
802897;Kagaznagar (M);28;532;4318
802898;Bhainsa (M);28;532;4339
802899;Nirmal (M);28;532;4344
802900;Bellampalle (M) (Part);28;532;4349
802900;Bellampalle (M) (Part);28;532;4350
802901;Mandamarri (M);28;532;4352
802902;Mancherial (M + OG);28;532;4354
802902;Mancherial (M);28;532;4354
802903;Armur (M + OG);28;533;4360
802903;Armur (M);28;533;4360
802904;Nizamabad (M Corp.);28;533;4368
802905;Bodhan (M);28;533;4370
802906;Kamareddy (M);28;533;4390
802907;Ramagundam (M + OG) (Part);28;534;4399
802907;Ramagundam (M);28;534;4399
802907;Ramagundam (M + OG) (Part);28;534;4400
802908;Jagtial (M + OG);28;534;4414
802908;Jagtial (M);28;534;4414
802909;Koratla (M);28;534;4416
802910;Metpalle (M);28;534;4417
802911;Karimnagar (M Corp. + OG) (Part);28;534;4428
802911;Karimnagar (M Corp.);28;534;4428
802912;Sircilla (M + OG);28;534;4435
802912;Sircilla (M);28;534;4435
802911;Karimnagar (M Corp. + OG) (Part);28;534;4438
802913;Medak (M + OG);28;535;4456
802913;Medak (M);28;535;4456
802914;Siddipet (M + OG);28;535;4459
802914;Siddipet (M);28;535;4459
802915;Zahirabad (M + OG);28;535;4474
802915;Zahirabad (M);28;535;4474
802916;Sadasivpet (M + OG);28;535;4490
802916;Sadasivpet (M);28;535;4490
802917;Sangareddy (M + OG);28;535;4492
802917;Sangareddy (M);28;535;4492
802918;GHMC (M Corp.) (Part);28;535;4494
802918;GHMC (M Corp. + OG) (Part);28;535;4495
802918;GHMC (M Corp.) (Part);28;535;4495
802918;GHMC (M Corp.) (Part);28;536;4496
802918;GHMC (M Corp.) (Part);28;536;4497
802918;GHMC (M Corp.) (Part);28;536;4498
802919;Secunderabad (CB);28;536;4499
802918;GHMC (M Corp.) (Part);28;536;4500
802918;GHMC (M Corp.) (Part);28;536;4501
802918;GHMC (M Corp.) (Part);28;536;4502
802918;GHMC (M Corp.) (Part);28;536;4503
802918;GHMC (M Corp.) (Part);28;536;4504
802918;GHMC (M Corp.) (Part);28;536;4505
802918;GHMC (M Corp.) (Part);28;536;4506
802918;GHMC (M Corp.) (Part);28;536;4507
802918;GHMC (M Corp.) (Part);28;536;4508
802918;GHMC (M Corp.) (Part);28;536;4509
802918;GHMC (M Corp.) (Part);28;536;4510
802918;GHMC (M Corp.) (Part);28;536;4511
802918;GHMC (M Corp.) (Part);28;537;4516
802918;GHMC (M Corp.) (Part);28;537;4517
802918;GHMC (M Corp. + OG) (Part);28;537;4518
802918;GHMC (M Corp.) (Part);28;537;4518
802918;GHMC (M Corp. + OG) (Part);28;537;4520
802918;GHMC (M Corp. + OG) (Part);28;537;4521
802918;GHMC (M Corp.) (Part);28;537;4521
802918;GHMC (M Corp. + OG) (Part);28;537;4522
802918;GHMC (M Corp.) (Part);28;537;4522
802918;GHMC (M Corp. + OG) (Part);28;537;4523
802918;GHMC (M Corp.) (Part);28;537;4523
802918;GHMC (M Corp.) (Part);28;537;4524
802918;GHMC (M Corp. + OG) (Part);28;537;4525
802918;GHMC (M Corp.) (Part);28;537;4525
802918;GHMC (M Corp. + OG) (Part);28;537;4526
802918;GHMC (M Corp.) (Part);28;537;4526
802918;GHMC (M Corp. + OG) (Part);28;537;4527
802918;GHMC (M Corp.) (Part);28;537;4527
802920;Vicarabad (M);28;537;4530
802921;Tandur (M);28;537;4534
802918;GHMC (M Corp. + OG) (Part);28;537;4543
802922;Mahbubnagar (M + OG);28;538;4568
802922;Mahbubnagar (M);28;538;4568
802923;Narayanpet (NP);28;538;4570
802924;Wanaparthy (M);28;538;4595
802925;Gadwal (M + OG);28;538;4603
802925;Gadwal (M);28;538;4603
802926;Bhongir (M);28;539;4628
802927;Suryapet (M + OG);28;539;4638
802927;Suryapet (M);28;539;4638
802928;Nalgonda (M + OG);28;539;4646
802928;Nalgonda (M);28;539;4646
802929;Miryalaguda (M + OG);28;539;4664
802929;Miryalaguda (M);28;539;4664
802930;Warangal (M.Corp. + OG) (Part);28;540;4677
802930;Warangal (M.Corp. + OG) (Part);28;540;4678
802930;Warangal (M.Corp. + OG) (Part);28;540;4695
