subdistrict_code;subdistrict_name;state_code;district_code;sub_district_nomenclature
4475;Kohir;28;535;Mandal
4476;Jharasangam;28;535;Mandal
4477;Munpalle;28;535;Mandal
4478;Pulkal;28;535;Mandal
4479;Andole;28;535;Mandal
4480;Kowdipalle;28;535;Mandal
4481;Yeldurthy;28;535;Mandal
4482;Tupran;28;535;Mandal
4483;Gajwel;28;535;Mandal
4484;Jagdevpur;28;535;Mandal
4485;Wargal;28;535;Mandal
4486;Mulug;28;535;Mandal
4487;Shivampet;28;535;Mandal
4488;Narsapur;28;535;Mandal
4489;Hathnoora;28;535;Mandal
4490;Sadasivpet;28;535;Mandal
4491;Kondapur;28;535;Mandal
4492;Sangareddy;28;535;Mandal
4493;Jinnaram;28;535;Mandal
4494;Patancheru;28;535;Mandal
4495;Ramachandrapuram;28;535;Mandal
4496;Shaikpet;28;536;Mandal
4497;Ameerpet;28;536;Mandal
4498;Secunderabad;28;536;Mandal
4499;Tirumalagiri;28;536;Mandal
4500;Maredpalle;28;536;Mandal
4501;Musheerabad;28;536;Mandal
4502;Amberpet;28;536;Mandal
4503;Himayathnagar;28;536;Mandal
4504;Nampally;28;536;Mandal
4505;Khairatabad;28;536;Mandal
4506;Asifnagar;28;536;Mandal
4507;Golconda;28;536;Mandal
4508;Bahadurpura;28;536;Mandal
4509;Bandlaguda;28;536;Mandal
4510;Charminar;28;536;Mandal
4511;Saidabad;28;536;Mandal
4512;Marpalle;28;537;Mandal
4513;Mominpet;28;537;Mandal
4514;Nawabpet;28;537;Mandal
4515;Shankarpalle;28;537;Mandal
4516;Serilingampally;28;537;Mandal
4517;Balanagar;28;537;Mandal
4518;Qutubullapur;28;537;Mandal
4519;Medchal;28;537;Mandal
4520;Shamirpet;28;537;Mandal
4521;Malkajgiri;28;537;Mandal
4522;Keesara;28;537;Mandal
4523;Ghatkesar;28;537;Mandal
4524;Uppal;28;537;Mandal
4525;Hayathnagar;28;537;Mandal
4526;Saroornagar;28;537;Mandal
4527;Rajendranagar;28;537;Mandal
4528;Moinabad;28;537;Mandal
4529;Chevella;28;537;Mandal
4530;Vicarabad;28;537;Mandal
4531;Dharur;28;537;Mandal
4532;Bantwaram;28;537;Mandal
4533;Peddemul;28;537;Mandal
4534;Tandur;28;537;Mandal
4535;Basheerabad;28;537;Mandal
4536;Yelal;28;537;Mandal
4537;Doma;28;537;Mandal
4538;Gandeed;28;537;Mandal
4539;Kulkacharla;28;537;Mandal
4540;Pargi;28;537;Mandal
4541;Pudur;28;537;Mandal
4542;Shabad;28;537;Mandal
4543;Shamshabad;28;537;Mandal
4544;Maheswaram;28;537;Mandal
4545;Kandukur;28;537;Mandal
4546;Ibrahimpatnam;28;537;Mandal
4547;Manchal;28;537;Mandal
4548;Yacharam;28;537;Mandal
4549;Kodangal;28;538;Mandal
4550;Bomraspet;28;538;Mandal
4551;Kosgi;28;538;Mandal
4552;Doulathabad;28;538;Mandal
4553;Damaragidda;28;538;Mandal
4554;Maddur;28;538;Mandal
4555;Hanwada;28;538;Mandal
4556;Nawabpet;28;538;Mandal
4557;Balanagar;28;538;Mandal
4558;Kondurg;28;538;Mandal
4559;Farooqnagar;28;538;Mandal
4560;Kothur;28;538;Mandal
4561;Keshampet;28;538;Mandal
4562;Talakondapalle;28;538;Mandal
4563;Amangal;28;538;Mandal
4564;Madgul;28;538;Mandal
4565;Veldanda;28;538;Mandal
4566;Midjil;28;538;Mandal
4567;Jadcherla;28;538;Mandal
4568;Mahbubnagar;28;538;Mandal
4569;Koilkonda;28;538;Mandal
4570;Narayanpet;28;538;Mandal
4571;Utkoor;28;538;Mandal
4572;Dhanwada;28;538;Mandal
4573;Devarkadra;28;538;Mandal
4574;Bhoothpur;28;538;Mandal
4575;Thimmajipet;28;538;Mandal
4576;Kalwakurthy;28;538;Mandal
4577;Vangoor;28;538;Mandal
4578;Amrabad;28;538;Mandal
4579;Achampet;28;538;Mandal
4580;Uppununthala;28;538;Mandal
4581;Telkapalle;28;538;Mandal
4582;Tadoor;28;538;Mandal
4583;Nagarkurnool;28;538;Mandal
4584;Bijinapalle;28;538;Mandal
4585;Ghanpur;28;538;Mandal
4586;Addakal;28;538;Mandal
4587;Chinnachintakunta;28;538;Mandal
4588;Narva;28;538;Mandal
4589;Makthal;28;538;Mandal
4590;Maganoor;28;538;Mandal
4591;Dharur;28;538;Mandal
4592;Atmakur;28;538;Mandal
4593;Kothakota;28;538;Mandal
4594;Peddamandadi;28;538;Mandal
4595;Wanaparthy;28;538;Mandal
4596;Gopalpeta;28;538;Mandal
4597;Balmoor;28;538;Mandal
4598;Lingal;28;538;Mandal
4599;Peddakothapalle;28;538;Mandal
4600;Kodair;28;538;Mandal
4601;Pangal;28;538;Mandal
4602;Pebbair;28;538;Mandal
4603;Gadwal;28;538;Mandal
4604;Maldakal;28;538;Mandal
4605;Ghattu;28;538;Mandal
4606;Ieej;28;538;Mandal
4607;Itikyal;28;538;Mandal
4608;Veepangandla;28;538;Mandal
4609;Kollapur;28;538;Mandal
4610;Waddepalle;28;538;Mandal
4611;Manopad;28;538;Mandal
4612;Alampur;28;538;Mandal
4613;Bommalaramaram;28;539;Mandal
4614;M.Turkapalle;28;539;Mandal
4615;Rajapet;28;539;Mandal
4616;Yadagirigutta;28;539;Mandal
4617;Alair;28;539;Mandal
4618;Gundala;28;539;Mandal
4619;Thirumalgiri;28;539;Mandal
4620;Thungathurthi;28;539;Mandal
4621;Nuthankal;28;539;Mandal
4622;Atmakur (S);28;539;Mandal
4623;Jaji Reddi Gudem;28;539;Mandal
4624;Sali Gouraram;28;539;Mandal
4625;Mothkur;28;539;Mandal
4626;Atmakur (M);28;539;Mandal
4627;Valigonda;28;539;Mandal
4628;Bhongir;28;539;Mandal
4629;Bibinagar;28;539;Mandal
4630;Pochampalle;28;539;Mandal
4631;Choutuppal;28;539;Mandal
4632;Ramannapeta;28;539;Mandal
4633;Chityala;28;539;Mandal
4634;Narketpalle;28;539;Mandal
4635;Kattangoor;28;539;Mandal
4636;Nakrekal;28;539;Mandal
4637;Kethe Palle;28;539;Mandal
4638;Suryapet;28;539;Mandal
4639;Chivvemla;28;539;Mandal
4640;Mothey;28;539;Mandal
4641;Nadigudem;28;539;Mandal
4642;Munagala;28;539;Mandal
4643;Penpahad;28;539;Mandal
4644;Vemulapalle;28;539;Mandal
4645;Thipparthi;28;539;Mandal
4646;Nalgonda;28;539;Mandal
4647;Munugode;28;539;Mandal
4648;Narayanapur;28;539;Mandal
4649;Marriguda;28;539;Mandal
4650;Chintha Palle;28;539;Mandal
4651;Gundla Palle;28;539;Mandal
4652;Chandam Pet;28;539;Mandal
4653;Devarakonda;28;539;Mandal
4654;Nampalle;28;539;Mandal
4655;Chandur;28;539;Mandal
4656;Kangal;28;539;Mandal
4657;Gurrampode;28;539;Mandal
4658;Pedda Adiserla Palle;28;539;Mandal
4659;Peddavoora;28;539;Mandal
4660;Anumula;28;539;Mandal
4661;Nidamanur;28;539;Mandal
4662;Thripuraram;28;539;Mandal
4663;Dameracherla;28;539;Mandal
4664;Miryalaguda;28;539;Mandal
4665;Neredcherla;28;539;Mandal
4666;Garide Palle;28;539;Mandal
4667;Chilkur;28;539;Mandal
4668;Kodad;28;539;Mandal
4669;Huzurnagar;28;539;Mandal
4670;Mattam Palle;28;539;Mandal
4671;Mella Cheruvu;28;539;Mandal
4672;Cherial;28;540;Mandal
4673;Maddur;28;540;Mandal
4674;Bachannapet;28;540;Mandal
4675;Narmetta;28;540;Mandal
4676;Ghanpur (Station);28;540;Mandal
4677;Dharmasagar;28;540;Mandal
4678;Hasanparthy;28;540;Mandal
4679;Parkal;28;540;Mandal
4680;Mogullapalle;28;540;Mandal
4681;Chityal;28;540;Mandal
4682;Bhupalpalle;28;540;Mandal
4683;Ghanpur (Mulug);28;540;Mandal
4684;Venkatapur;28;540;Mandal
4685;Eturnagaram;28;540;Mandal
4686;Mangapet;28;540;Mandal
4687;Tadvai;28;540;Mandal
4688;Govindaraopet;28;540;Mandal
4689;Mulug;28;540;Mandal
4690;Regonda;28;540;Mandal
4691;Shayampet;28;540;Mandal
4692;Nallabelly;28;540;Mandal
4693;Duggondi;28;540;Mandal
4694;Atmakur;28;540;Mandal
4695;Hanamkonda;28;540;Mandal
4696;Zaffergadh;28;540;Mandal
4697;Palakurthi;28;540;Mandal
4698;Raghunathpalle;28;540;Mandal
4699;Jangaon;28;540;Mandal
4700;Lingalaghanpur;28;540;Mandal
4701;Devaruppula;28;540;Mandal
4702;Kodakandla;28;540;Mandal
4703;Raiparthy;28;540;Mandal
4704;Wardhannapet;28;540;Mandal
4705;Sangam;28;540;Mandal
4706;Warangal;28;540;Mandal
4707;Geesugonda;28;540;Mandal
4708;Narsampet;28;540;Mandal
4709;Khanapur;28;540;Mandal
4710;Kothagudem;28;540;Mandal
4711;Gudur;28;540;Mandal
4712;Chennaraopet;28;540;Mandal
4713;Nekkonda;28;540;Mandal
4714;Parvathagiri;28;540;Mandal
4715;Thorrur;28;540;Mandal
4716;Nellikudur;28;540;Mandal
4717;Kesamudram;28;540;Mandal
4718;Mahabubabad;28;540;Mandal
4719;Narsimhulapet;28;540;Mandal
4720;Maripeda;28;540;Mandal
4721;Kuravi;28;540;Mandal
4722;Dornakal;28;540;Mandal
4723;Wazeed;28;541;Mandal
4724;Venkatapuram;28;541;Mandal
4725;Pinapaka;28;541;Mandal
4726;Cherla;28;541;Mandal
4727;Manuguru;28;541;Mandal
4728;Aswapuram;28;541;Mandal
4729;Dummugudem;28;541;Mandal
4730;Bhadrachalam;28;541;Mandal
4731;Kunavaram;28;541;Mandal
4732;Chintur;28;541;Mandal
4733;Vararamachandrapuram;28;541;Mandal
4734;Velairpadu;28;541;Mandal
4735;Kukunoor;28;541;Mandal
4736;Burgampahad;28;541;Mandal
4737;Palwancha;28;541;Mandal
4738;Kothagudem;28;541;Mandal
4739;Tekulapalle;28;541;Mandal
4740;Yellandu;28;541;Mandal
4741;Gundala;28;541;Mandal
4742;Bayyaram;28;541;Mandal
4743;Garla;28;541;Mandal
4744;Singareni;28;541;Mandal
4745;Kamepalle;28;541;Mandal
4746;Julurpad;28;541;Mandal
4747;Chandrugonda;28;541;Mandal
4748;Mulkalapalle;28;541;Mandal
4749;Aswaraopeta;28;541;Mandal
4750;Dammapeta;28;541;Mandal
4751;Sathupalle;28;541;Mandal
4752;Penuballi;28;541;Mandal
4753;Enkuru;28;541;Mandal
4754;Thirumalayapalem;28;541;Mandal
4755;Kusumanchi;28;541;Mandal
4756;Khammam (Rural);28;541;Mandal
4757;Khammam (Urban);28;541;Mandal
4758;Mudigonda;28;541;Mandal
4759;Nelakondapalle;28;541;Mandal
4760;Chinthakani;28;541;Mandal
4761;Konijerla;28;541;Mandal
4762;Tallada;28;541;Mandal
4763;Kallur;28;541;Mandal
4764;Wyra;28;541;Mandal
4765;Bonakal;28;541;Mandal
4766;Madhira;28;541;Mandal
4767;Yerrupalem;28;541;Mandal
4768;Vemsoor;28;541;Mandal
4769;Veeraghattam;28;542;Mandal
4770;Seethampeta;28;542;Mandal
4771;Bhamini;28;542;Mandal
4772;Kothuru;28;542;Mandal
4773;Pathapatnam;28;542;Mandal
4774;Meliaputti;28;542;Mandal
4775;Palasa;28;542;Mandal
4776;Mandasa;28;542;Mandal
4777;Kanchili;28;542;Mandal
4778;Ichchapuram;28;542;Mandal
4779;Kaviti;28;542;Mandal
4780;Sompeta;28;542;Mandal
4781;Vajrapukothuru;28;542;Mandal
4782;Nandigam;28;542;Mandal
4783;Hiramandalam;28;542;Mandal
4784;Palakonda;28;542;Mandal
4785;Vangara;28;542;Mandal
4786;Regidi Amadalavalasa;28;542;Mandal
4787;Lakshminarsupeta;28;542;Mandal
4788;Saravakota;28;542;Mandal
4789;Tekkali;28;542;Mandal
4790;Santhabommali;28;542;Mandal
4791;Kotabommali;28;542;Mandal
4792;Jalumuru;28;542;Mandal
4793;Sarubujjili;28;542;Mandal
4794;Burja;28;542;Mandal
4795;Santhakaviti;28;542;Mandal
4796;Rajam;28;542;Mandal
4797;Ganguvarisigadam;28;542;Mandal
4798;Amadalavalasa;28;542;Mandal
4799;Narasannapeta;28;542;Mandal
4800;Polaki;28;542;Mandal
4801;Gara;28;542;Mandal
4802;Srikakulam;28;542;Mandal
4803;Ponduru;28;542;Mandal
4804;Laveru;28;542;Mandal
4805;Ranastalam;28;542;Mandal
4806;Etcherla;28;542;Mandal
4807;Komarada;28;543;Mandal
4808;Gummalakshmipuram;28;543;Mandal
4809;Kurupam;28;543;Mandal
4810;Jiyyammavalasa;28;543;Mandal
4811;Garugubilli;28;543;Mandal
4812;Parvathipuram;28;543;Mandal
4813;Makkuva;28;543;Mandal
4814;Seethanagaram;28;543;Mandal
4815;Balijipeta;28;543;Mandal
4816;Bobbili;28;543;Mandal
4817;Salur;28;543;Mandal
4818;Pachipenta;28;543;Mandal
4819;Ramabhadrapuram;28;543;Mandal
4820;Badangi;28;543;Mandal
4821;Therlam;28;543;Mandal
4822;Merakamudidam;28;543;Mandal
4823;Dattirajeru;28;543;Mandal
4824;Mentada;28;543;Mandal
4825;Gajapathinagaram;28;543;Mandal
4826;Garividi;28;543;Mandal
4827;Cheepurupalle;28;543;Mandal
4828;Gurla;28;543;Mandal
4829;Bondapalle;28;543;Mandal
4830;Gantyada;28;543;Mandal
4831;Srungavarapukota;28;543;Mandal
4832;Vepada;28;543;Mandal
4833;Lakkavarapukota;28;543;Mandal
4834;Kothavalasa;28;543;Mandal
4835;Jami;28;543;Mandal
4836;Vizianagaram;28;543;Mandal
4837;Nellimarla;28;543;Mandal
4838;Pusapatirega;28;543;Mandal
4839;Denkada;28;543;Mandal
4840;Bhogapuram;28;543;Mandal
4841;Munchingi Puttu;28;544;Mandal
4842;Peda Bayalu;28;544;Mandal
4843;Dumbriguda;28;544;Mandal
4844;Araku Valley;28;544;Mandal
4845;Ananthagiri;28;544;Mandal
4846;Hukumpeta;28;544;Mandal
4847;Paderu;28;544;Mandal
4848;G.Madugula;28;544;Mandal
4849;Chintapalle;28;544;Mandal
4850;Gudem Kotha Veedhi;28;544;Mandal
4851;Koyyuru;28;544;Mandal
4852;Nathavaram;28;544;Mandal
4853;Golugonda;28;544;Mandal
4854;Narsipatnam;28;544;Mandal
4855;Rolugunta;28;544;Mandal
4856;Ravikamatham;28;544;Mandal
4857;Madugula;28;544;Mandal
4858;Cheedikada;28;544;Mandal
4859;Devarapalle;28;544;Mandal
4860;K.Kotapadu;28;544;Mandal
4861;Sabbavaram;28;544;Mandal
4862;Pendurthi;28;544;Mandal
4863;Anandapuram;28;544;Mandal
4864;Padmanabham;28;544;Mandal
4865;Bheemunipatnam;28;544;Mandal
4866;Visakhapatnam (Rural);28;544;Mandal
4867;Visakhapatnam (Urban);28;544;Mandal
4868;Pedagantyada;28;544;Mandal
4869;Gajuwaka;28;544;Mandal
4870;Paravada;28;544;Mandal
4871;Anakapalle;28;544;Mandal
4872;Chodavaram;28;544;Mandal
4873;Butchayyapeta;28;544;Mandal
4874;Kotauratla;28;544;Mandal
4875;Makavarapalem;28;544;Mandal
4876;Kasimkota;28;544;Mandal
4877;Munagapaka;28;544;Mandal
4878;Atchutapuram;28;544;Mandal
4879;Yelamanchili;28;544;Mandal
4880;Nakkapalle;28;544;Mandal
4881;Payakaraopeta;28;544;Mandal
4882;S.Rayavaram;28;544;Mandal
4883;Rambilli;28;544;Mandal
4884;Maredumilli;28;545;Mandal
4885;Devipatnam;28;545;Mandal
4886;Y. Ramavaram;28;545;Mandal
4887;Addateegala;28;545;Mandal
4888;Rajavommangi;28;545;Mandal
4889;Kotananduru;28;545;Mandal
4890;Tuni;28;545;Mandal
4891;Rowthulapudi;28;545;Mandal
4892;Sankhavaram;28;545;Mandal
4893;Yeleswaram;28;545;Mandal
4894;Gangavaram;28;545;Mandal
4895;Rampachodavaram;28;545;Mandal
4896;Seethanagaram;28;545;Mandal
4897;Gokavaram;28;545;Mandal
4898;Jaggampeta;28;545;Mandal
4899;Kirlampudi;28;545;Mandal
4900;Prathipadu;28;545;Mandal
4901;Thondangi;28;545;Mandal
4902;Gollaprolu;28;545;Mandal
4903;Peddapuram;28;545;Mandal
4904;Gandepalle;28;545;Mandal
4905;Korukonda;28;545;Mandal
4906;Rajahmundry (Urban);28;545;Mandal
4907;Rajahmundry Rural;28;545;Mandal
4908;Rajanagaram;28;545;Mandal
4909;Rangampeta;28;545;Mandal
4910;Samalkota;28;545;Mandal
4911;Pithapuram;28;545;Mandal
4912;Kothapalle;28;545;Mandal
4913;Kakinada (Rural);28;545;Mandal
4914;Kakinada (Urban);28;545;Mandal
4915;Pedapudi;28;545;Mandal
4916;Biccavolu;28;545;Mandal
4917;Anaparthy;28;545;Mandal
4918;Kadiam;28;545;Mandal
4919;Atreyapuram;28;545;Mandal
4920;Mandapeta;28;545;Mandal
4921;Rayavaram;28;545;Mandal
4922;Karapa;28;545;Mandal
4923;Kajuluru;28;545;Mandal
4924;Ramachandrapuram;28;545;Mandal
4925;Alamuru;28;545;Mandal
4926;Ravulapalem;28;545;Mandal
4927;Kothapeta;28;545;Mandal
4928;Kapileswarapuram;28;545;Mandal
4929;Pamarru;28;545;Mandal
4930;Thallarevu;28;545;Mandal
4931;I. Polavaram;28;545;Mandal
4932;Mummidivaram;28;545;Mandal
4933;Ainavilli;28;545;Mandal
4934;P.Gannavaram;28;545;Mandal
4935;Ambajipeta;28;545;Mandal
4936;Mamidikuduru;28;545;Mandal
4937;Razole;28;545;Mandal
4938;Malikipuram;28;545;Mandal
4939;Sakhinetipalle;28;545;Mandal
4940;Allavaram;28;545;Mandal
4941;Amalapuram;28;545;Mandal
4942;Uppalaguptam;28;545;Mandal
4943;Katrenikona;28;545;Mandal
4944;Chintalapudi;28;546;Mandal
4945;Lingapalem;28;546;Mandal
4946;T.Narasapuram;28;546;Mandal
4947;Jeelugu Milli;28;546;Mandal
4948;Buttayagudem;28;546;Mandal
4949;Polavaram;28;546;Mandal
4950;Tallapudi;28;546;Mandal
4951;Gopalapuram;28;546;Mandal
4952;Koyyalagudem;28;546;Mandal
4953;Jangareddigudem;28;546;Mandal
4954;Kamavarapukota;28;546;Mandal
4955;Dwarakatirumala;28;546;Mandal
4956;Nallajerla;28;546;Mandal
4957;Devarapalle;28;546;Mandal
4958;Kovvur;28;546;Mandal
4959;Chagallu;28;546;Mandal
4960;Nidadavole;28;546;Mandal
4961;Tadepalligudem;28;546;Mandal
4962;Unguturu;28;546;Mandal
4963;Bhimadole;28;546;Mandal
4964;Pedavegi;28;546;Mandal
4965;Pedapadu;28;546;Mandal
4966;Eluru;28;546;Mandal
4967;Denduluru;28;546;Mandal
4968;Nidamarru;28;546;Mandal
4969;Pentapadu;28;546;Mandal
4970;Undrajavaram;28;546;Mandal
4971;Peravali;28;546;Mandal
4972;Tanuku;28;546;Mandal
4973;Attili;28;546;Mandal
4974;Ganapavaram;28;546;Mandal
4975;Akividu;28;546;Mandal
4976;Undi;28;546;Mandal
4977;Palacoderu;28;546;Mandal
4978;Penumantra;28;546;Mandal
4979;Iragavaram;28;546;Mandal
4980;Penugonda;28;546;Mandal
4981;Achanta;28;546;Mandal
4982;Poduru;28;546;Mandal
4983;Veeravasaram;28;546;Mandal
4984;Bhimavaram;28;546;Mandal
4985;Kalla;28;546;Mandal
4986;Mogalthur;28;546;Mandal
4987;Narasapuram;28;546;Mandal
4988;Palacole;28;546;Mandal
4989;Yelamanchili;28;546;Mandal
4990;Vatsavai;28;547;Mandal
4991;Jaggayyapeta;28;547;Mandal
4992;Penuganchiprolu;28;547;Mandal
4993;Nandigama;28;547;Mandal
4994;Veerullapadu;28;547;Mandal
4995;Mylavaram;28;547;Mandal
4996;Gampalagudem;28;547;Mandal
4997;Tiruvuru;28;547;Mandal
4998;A.Konduru;28;547;Mandal
4999;Reddigudem;28;547;Mandal
5000;Vissannapet;28;547;Mandal
5001;Chatrai;28;547;Mandal
5002;Musunuru;28;547;Mandal
5003;Nuzvid;28;547;Mandal
5004;Bapulapadu;28;547;Mandal
5005;Agiripalle;28;547;Mandal
5006;G.Konduru;28;547;Mandal
5007;Kanchikacherla;28;547;Mandal
5008;Chandarlapadu;28;547;Mandal
5009;Ibrahimpatnam;28;547;Mandal
5010;Vijayawada (Urban);28;547;Mandal
5011;Vijayawada (Rural);28;547;Mandal
5012;Gannavaram;28;547;Mandal
5013;Unguturu;28;547;Mandal
5014;Nandivada;28;547;Mandal
5015;Mandavalli;28;547;Mandal
5016;Kaikalur;28;547;Mandal
5017;Kalidindi;28;547;Mandal
5018;Kruthivennu;28;547;Mandal
5019;Bantumilli;28;547;Mandal
5020;Mudinepalle;28;547;Mandal
5021;Gudivada;28;547;Mandal
5022;Pedaparupudi;28;547;Mandal
5023;Kankipadu;28;547;Mandal
5024;Penamaluru;28;547;Mandal
5025;Thotlavalluru;28;547;Mandal
5026;Pamidimukkala;28;547;Mandal
5027;Vuyyuru;28;547;Mandal
5028;Pamarru;28;547;Mandal
5029;Gudlavalleru;28;547;Mandal
5030;Pedana;28;547;Mandal
5031;Guduru;28;547;Mandal
5032;Movva;28;547;Mandal
5033;Ghantasala;28;547;Mandal
5034;Machilipatnam;28;547;Mandal
5035;Challapalle;28;547;Mandal
5036;Mopidevi;28;547;Mandal
5037;Avanigadda;28;547;Mandal
5038;Nagayalanka;28;547;Mandal
5039;Koduru;28;547;Mandal
5040;Macherla;28;548;Mandal
5041;Veldurthi;28;548;Mandal
5042;Durgi;28;548;Mandal
5043;Rentachintala;28;548;Mandal
5044;Gurazala;28;548;Mandal
5045;Dachepalle;28;548;Mandal
5046;Karempudi;28;548;Mandal
5047;Piduguralla;28;548;Mandal
5048;Machavaram;28;548;Mandal
5049;Bellamkonda;28;548;Mandal
5050;Atchampet;28;548;Mandal
5051;Krosuru;28;548;Mandal
5052;Amaravathi;28;548;Mandal
5053;Thullur;28;548;Mandal
5054;Tadepalle;28;548;Mandal
5055;Mangalagiri;28;548;Mandal
5056;Tadikonda;28;548;Mandal
5057;Pedakurapadu;28;548;Mandal
5058;Sattenapalle;28;548;Mandal
5059;Rajupalem;28;548;Mandal
5060;Nekarikallu;28;548;Mandal
5061;Bollapalle;28;548;Mandal
5062;Vinukonda;28;548;Mandal
5063;Nuzendla;28;548;Mandal
5064;Savalyapuram H/O Kanamarlapudi;28;548;Mandal
5065;Ipur;28;548;Mandal
5066;Rompicherla;28;548;Mandal
5067;Narasaraopet;28;548;Mandal
5068;Muppalla;28;548;Mandal
5069;Nadendla;28;548;Mandal
5070;Chilakaluripet H/O.Purushotha Patnam;28;548;Mandal
5071;Edlapadu;28;548;Mandal
5072;Phirangipuram;28;548;Mandal
5073;Medikonduru;28;548;Mandal
5074;Guntur;28;548;Mandal
5075;Pedakakani;28;548;Mandal
5076;Duggirala;28;548;Mandal
5077;Kollipara;28;548;Mandal
5078;Tenali;28;548;Mandal
5079;Chebrolu;28;548;Mandal
5080;Vatticherukuru;28;548;Mandal
5081;Prathipadu;28;548;Mandal
5082;Pedanandipadu;28;548;Mandal
5083;Kakumanu;28;548;Mandal
5084;Ponnur;28;548;Mandal
5085;Tsundur;28;548;Mandal
5086;Amruthalur;28;548;Mandal
5087;Vemuru;28;548;Mandal
5088;Kollur;28;548;Mandal
5089;Bhattiprolu;28;548;Mandal
5090;Cherukupalle H/O Arumbaka;28;548;Mandal
5091;Pittalavanipalem;28;548;Mandal
5092;Karlapalem;28;548;Mandal
5093;Bapatla;28;548;Mandal
5094;Nizampatnam;28;548;Mandal
5095;Nagaram;28;548;Mandal
5096;Repalle;28;548;Mandal
5097;Yerragondapalem;28;549;Mandal
5098;Pullalacheruvu;28;549;Mandal
5099;Tripuranthakam;28;549;Mandal
5100;Dornala;28;549;Mandal
5101;Peda  Araveedu;28;549;Mandal
5102;Donakonda;28;549;Mandal
5103;Kurichedu;28;549;Mandal
5104;Santhamaguluru;28;549;Mandal
5105;Ballikurava;28;549;Mandal
5106;Martur;28;549;Mandal
5107;Yeddana Pudi;28;549;Mandal
5108;Parchur;28;549;Mandal
5109;Karamchedu;28;549;Mandal
5110;Inkollu;28;549;Mandal
5111;Janakavarampanguluru;28;549;Mandal
5112;Addanki;28;549;Mandal
5113;Mundlamuru;28;549;Mandal
5114;Darsi;28;549;Mandal
5115;Markapur;28;549;Mandal
5116;Ardhaveedu;28;549;Mandal
5117;Cumbum;28;549;Mandal
5118;Tarlupadu;28;549;Mandal
5119;Konakanamitla;28;549;Mandal
5120;Podili;28;549;Mandal
5121;Thallur;28;549;Mandal
5122;Korisapadu;28;549;Mandal
5123;Chirala;28;549;Mandal
5124;Vetapalem;28;549;Mandal
5125;Chinaganjam;28;549;Mandal
5126;Naguluppala Padu;28;549;Mandal
5127;Maddipadu;28;549;Mandal
5128;Chimakurthi;28;549;Mandal
5129;Marripudi;28;549;Mandal
5130;Hanumanthuni Padu;28;549;Mandal
5131;Bestawaripeta;28;549;Mandal
5132;Racherla;28;549;Mandal
5133;Giddalur;28;549;Mandal
5134;Komarolu;28;549;Mandal
5135;Veligandla;28;549;Mandal
5136;Kanigiri;28;549;Mandal
5137;Kondapi;28;549;Mandal
5138;Santhanuthala Padu;28;549;Mandal
5139;Ongole;28;549;Mandal
5140;Kotha Patnam;28;549;Mandal
5141;Tangutur;28;549;Mandal
5142;Zarugumilli;28;549;Mandal
5143;Ponnaluru;28;549;Mandal
5144;Pedacherlo Palle;28;549;Mandal
5145;Chandra Sekhara Puram;28;549;Mandal
5146;Pamur;28;549;Mandal
5147;Voletivaripalem;28;549;Mandal
5148;Kandukur;28;549;Mandal
5149;Singarayakonda;28;549;Mandal
5150;Lingasamudram;28;549;Mandal
5151;Gudluru;28;549;Mandal
5152;Ulavapadu;28;549;Mandal
5153;Seetharamapuram;28;550;Mandal
5154;Udayagiri;28;550;Mandal
5155;Varikuntapadu;28;550;Mandal
5156;Kondapuram;28;550;Mandal
5157;Jaladanki;28;550;Mandal
5158;Kavali;28;550;Mandal
5159;Bogole;28;550;Mandal
5160;Kaligiri;28;550;Mandal
5161;Vinjamur;28;550;Mandal
5162;Duttalur;28;550;Mandal
5163;Marripadu;28;550;Mandal
5164;Atmakur;28;550;Mandal
5165;Anumasamudrampeta;28;550;Mandal
5166;Dagadarthi;28;550;Mandal
5167;Allur;28;550;Mandal
5168;Vidavalur;28;550;Mandal
5169;Kodavalur;28;550;Mandal
5170;Buchireddipalem;28;550;Mandal
5171;Sangam;28;550;Mandal
5172;Chejerla;28;550;Mandal
5173;Ananthasagaram;28;550;Mandal
5174;Kaluvoya;28;550;Mandal
5175;Rapur;28;550;Mandal
5176;Podalakur;28;550;Mandal
5177;Nellore;28;550;Mandal
5178;Kovur;28;550;Mandal
5179;Indukurpet;28;550;Mandal
5180;Thotapalligudur;28;550;Mandal
5181;Muthukur;28;550;Mandal
5182;Venkatachalam;28;550;Mandal
5183;Manubolu;28;550;Mandal
5184;Gudur;28;550;Mandal
5185;Sydapuram;28;550;Mandal
5186;Dakkili;28;550;Mandal
5187;Venkatagiri;28;550;Mandal
5188;Balayapalle;28;550;Mandal
5189;Ojili;28;550;Mandal
5190;Chillakur;28;550;Mandal
5191;Kota;28;550;Mandal
5192;Vakadu;28;550;Mandal
5193;Chittamur;28;550;Mandal
5194;Naidupet;28;550;Mandal
5195;Pellakur;28;550;Mandal
5196;Doravarisatram;28;550;Mandal
5197;Sullurpeta;28;550;Mandal
5198;Tada;28;550;Mandal
5199;Kondapuram;28;551;Mandal
5200;Mylavaram;28;551;Mandal
5201;Peddamudium;28;551;Mandal
5202;Rajupalem;28;551;Mandal
5203;Duvvur;28;551;Mandal
5204;S.Mydukur;28;551;Mandal
5205;Brahmamgarimattam;28;551;Mandal
